ID,Name,Segment-Prefab,Segment-Height,Difficulty,Segment-Type,LaneIndex,YOffset,Prefab,Speed
7,Seg-Med-Var2,Prefab_Segment_Medium_01,20,Medium,Object,1,12,Prefab_Object_Bush,0
7,Seg-Med-Var2,Prefab_Segment_Medium_01,20,Medium,Event,0,4,Prefab_Obstacle_MovingObject,6
7,Seg-Med-Var2,Prefab_Segment_Medium_01,20,Medium,Event,1,10,Prefab_Obstacle_MovingObject,6
7,Seg-Med-Var2,Prefab_Segment_Medium_01,20,Medium,Event,0,16,Prefab_Obstacle_MovingObject,6
7,Seg-Med-Var2,Prefab_Segment_Medium_01,20,Medium,Event,1,18,Prefab_Obstacle_MovingObject,6
7,Seg-Med-Var2,Prefab_Segment_Medium_01,20,Medium,Object,0,2,Prefab_Collectible_Coin,0
7,Seg-Med-Var2,Prefab_Segment_Medium_01,20,Medium,Object,1,4,Prefab_Collectible_Coin,0
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Event,0,4,Prefab_Event_SleepyCat,0
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Event,1,10,Prefab_Event_SleepyCat,0
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Object,1,8,Prefab_Object_Bush,0
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Object,0,14,Prefab_Object_Bush,0
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Event,1,2,Prefab_Obstacle_MovingObject,6
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Event,0,6,Prefab_Obstacle_MovingObject,6
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Event,1,12,Prefab_Obstacle_MovingObject,6
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Event,0,16,Prefab_Obstacle_MovingObject,6
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Event,1,18,Prefab_Obstacle_MovingObject,6
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Object,0,2,Prefab_Collectible_Coin,0
8,Seg-Med-Var3,Prefab_Segment_Medium_02,20,Medium,Object,1,6,Prefab_Collectible_Coin,0
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Event,1,5,Prefab_Event_SleepyCat,0
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Event,0,11,Prefab_Event_SleepyCat,0
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Object,0,9,Prefab_Object_Bush,0
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Event,0,1,Prefab_Obstacle_MovingObject,6
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Event,1,3,Prefab_Obstacle_MovingObject,6
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Event,0,7,Prefab_Obstacle_MovingObject,6
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Event,1,13,Prefab_Obstacle_MovingObject,6
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Event,0,17,Prefab_Obstacle_MovingObject,6
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Object,1,15,Prefab_Collectible_Coin,0
9,Seg-Med-Var4,Prefab_Segment_Medium_02,20,Medium,Object,0,19,Prefab_Collectible_Coin,0
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Event,0,3,Prefab_Event_SleepyCat,0
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Event,1,11,Prefab_Event_SleepyCat,0
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Object,1,5,Prefab_Object_Bush,0
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Event,1,1,Prefab_Obstacle_MovingObject,6
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Event,0,7,Prefab_Obstacle_MovingObject,6
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Event,1,9,Prefab_Obstacle_MovingObject,6
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Event,0,13,Prefab_Obstacle_MovingObject,6
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Event,1,17,Prefab_Obstacle_MovingObject,6
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Object,0,15,Prefab_Collectible_Coin,0
10,Seg-Med-Var5,Prefab_Segment_Medium_02,20,Medium,Object,1,19,Prefab_Collectible_Coin,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,0,2,Prefab_Event_SleepyCat,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,1,6,Prefab_Event_SleepyCat,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,0,10,Prefab_Event_SleepyCat,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,1,14,Prefab_Event_SleepyCat,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,0,18,Prefab_Event_SleepyCat,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Object,1,12,Prefab_Object_Bush,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Object,0,19,Prefab_Object_Bush,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,1,4,Prefab_Obstacle_MovingObject,8
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,0,8,Prefab_Obstacle_MovingObject,8
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Event,1,16,Prefab_Obstacle_MovingObject,8
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Object,1,8,Prefab_Collectible_Coin,0
11,Seg-Hard-Var1,Prefab_Segment_Hard_01,20,Hard,Object,0,12,Prefab_Collectible_Coin,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,1,2,Prefab_Event_SleepyCat,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,0,6,Prefab_Event_SleepyCat,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,1,10,Prefab_Event_SleepyCat,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,0,14,Prefab_Event_SleepyCat,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,0,8,Prefab_Object_Bush,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,1,19,Prefab_Object_Bush,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,0,4,Prefab_Obstacle_MovingObject,8
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,1,12,Prefab_Obstacle_MovingObject,8
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,0,16,Prefab_Obstacle_MovingObject,8
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,0,12,Prefab_Collectible_Coin,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,1,16,Prefab_Collectible_Coin,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,3,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,7,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,11,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,15,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Object,1,13,Prefab_Object_Bush,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,5,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,9,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,19,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Object,1,9,Prefab_Collectible_Coin,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Object,0,13,Prefab_Collectible_Coin,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,3,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,7,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,11,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,15,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Object,0,13,Prefab_Object_Bush,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,5,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,9,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,19,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Object,0,9,Prefab_Collectible_Coin,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Object,1,13,Prefab_Collectible_Coin,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,4,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,8,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,12,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,16,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Object,1,14,Prefab_Object_Bush,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,2,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,6,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,10,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Object,1,6,Prefab_Collectible_Coin,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Object,0,10,Prefab_Collectible_Coin,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,0,15,Prefab_Obstacle_MovingObject,8
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Event,1,18,Prefab_Obstacle_MovingObject,8
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,0,1,Prefab_Collectible_Coin,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,1,3,Prefab_Collectible_Coin,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,0,7,Prefab_Collectible_Coin,0
12,Seg-Hard-Var2,Prefab_Segment_Hard_01,20,Hard,Object,1,11,Prefab_Collectible_Coin,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,4.5,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,8.5,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,12.5,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,16.5,Prefab_Event_SleepyCat,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Object,1,12,Prefab_Object_Bush,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,1,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,6,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,6.5,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,8,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,15.5,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,14,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,1,16,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Event,0,17.5,Prefab_Obstacle_MovingObject,8
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Object,1,1,Prefab_Collectible_Coin,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Object,0,5,Prefab_Collectible_Coin,0
13,Seg-Hard-Var3,Prefab_Segment_Hard_01,20,Hard,Object,1,9,Prefab_Collectible_Coin,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,4.5,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,8.5,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,12.5,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,16.5,Prefab_Event_SleepyCat,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Object,0,12,Prefab_Object_Bush,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,1,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,6,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,6.5,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,8,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,10,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,14.5,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,0,16,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Event,1,17.5,Prefab_Obstacle_MovingObject,8
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Object,0,1,Prefab_Collectible_Coin,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Object,1,5,Prefab_Collectible_Coin,0
14,Seg-Hard-Var4,Prefab_Segment_Hard_01,20,Hard,Object,0,9,Prefab_Collectible_Coin,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,5.5,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,9.5,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,13.5,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,17.5,Prefab_Event_SleepyCat,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Object,1,13,Prefab_Object_Bush,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,1,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,3,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,5,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,7,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,9,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,11,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,1,15.5,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Event,0,18,Prefab_Obstacle_MovingObject,8
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Object,1,1,Prefab_Collectible_Coin,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Object,0,3,Prefab_Collectible_Coin,0
15,Seg-Hard-Var5,Prefab_Segment_Hard_01,20,Hard,Object,1,7,Prefab_Collectible_Coin,0
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,12,Prefab_Obstacle_MovingObject,8
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,13.5,Prefab_Obstacle_MovingObject,8
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,16,Prefab_Obstacle_MovingObject,8
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,17.5,Prefab_Obstacle_MovingObject,8
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,0,10,Prefab_Object_Bush,0
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,1,14,Prefab_Object_Bush,0
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,0,1,Prefab_Collectible_Coin,0
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,1,5,Prefab_Collectible_Coin,0
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,0,10,Prefab_Collectible_Coin,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,3,Prefab_Event_SleepyCat,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,7,Prefab_Event_SleepyCat,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,11,Prefab_Event_SleepyCat,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,15,Prefab_Event_SleepyCat,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,19,Prefab_Event_SleepyCat,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,2,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,5,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,8,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,9.5,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,12.5,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,14,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,17,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,18.5,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,15.5,Prefab_Object_Bush,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,0,16,Prefab_Object_Bush,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,1,Prefab_Collectible_Coin,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,0,6,Prefab_Collectible_Coin,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,12,Prefab_Collectible_Coin,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Event,0,3,Prefab_Event_SleepyCat,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Event,1,15,Prefab_Event_SleepyCat,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Event,0,2,Prefab_Obstacle_MovingObject,4
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Event,1,8,Prefab_Obstacle_MovingObject,4
