ID,Name,Segment-Prefab,Segment-Height,Difficulty,Segment-Type,LaneIndex,YOffset,Prefab,Speed
7,Seg-03-VariantA,Prefab_Segment_Easy_EventTets,20,Easy,Object,2,2,Prefab_Collectible_Coin,0
7,Seg-03-VariantA,Prefab_Segment_Easy_EventTets,20,Easy,Object,1,10,Prefab_Collectible_Coin,0
7,Seg-03-VariantA,Prefab_Segment_Easy_EventTets,20,Easy,Object,3,14,Prefab_Object_Bush,0
8,Seg-03-VariantB,Prefab_Segment_Easy_EventTets,20,Easy,Event,1,6,Prefab_Event_SleepyCat,0
8,Seg-03-VariantB,Prefab_Segment_Easy_EventTets,20,Easy,Object,2,6,Prefab_Collectible_Coin,0
8,Seg-03-VariantB,Prefab_Segment_Easy_EventTets,20,Easy,Object,3,10,Prefab_Collectible_Coin,0
8,Seg-03-VariantB,Prefab_Segment_Easy_EventTets,20,Easy,Object,2,14,Prefab_Object_Bush,0
9,Seg-03-VariantC,Prefab_Segment_Easy_EventTets,20,Easy,Event,3,6,Prefab_Event_SleepyCat,0
9,Seg-03-VariantC,Prefab_Segment_Easy_EventTets,20,Easy,Object,2,6,Prefab_Collectible_Coin,0
9,Seg-03-VariantC,Prefab_Segment_Easy_EventTets,20,Easy,Object,1,10,Prefab_Collectible_Coin,0
9,Seg-03-VariantC,Prefab_Segment_Easy_EventTets,20,Easy,Object,2,14,Prefab_Object_Bush,0
10,Seg-04-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,4,Prefab_Obstacle_MovingObject,6
10,Seg-04-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,3,8,Prefab_Obstacle_MovingObject,6
10,Seg-04-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,2,4,Prefab_Collectible_Coin,0
10,Seg-04-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,2,12,Prefab_Collectible_Coin,0
10,Seg-04-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,1,16,Prefab_Object_Bush,0
11,Seg-04-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,3,4,Prefab_Obstacle_MovingObject,6
11,Seg-04-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,1,8,Prefab_Obstacle_MovingObject,6
11,Seg-04-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,2,4,Prefab_Collectible_Coin,0
11,Seg-04-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,2,12,Prefab_Collectible_Coin,0
11,Seg-04-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,3,16,Prefab_Object_Bush,0
12,Seg-04-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,2,4,Prefab_Obstacle_MovingObject,7
12,Seg-04-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,10,Prefab_Obstacle_MovingObject,7
12,Seg-04-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,3,4,Prefab_Collectible_Coin,0
12,Seg-04-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,3,12,Prefab_Object_Bush,0
12,Seg-04-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,2,16,Prefab_Collectible_Coin,0
13,Seg-05-VariantA,Prefab_Segment_Medium_02,20,Medium,Event,1,4,Prefab_Event_SleepyCat,0
13,Seg-05-VariantA,Prefab_Segment_Medium_02,20,Medium,Event,3,8,Prefab_Event_SleepyCat,0
13,Seg-05-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,2,2,Prefab_Collectible_Coin,0
13,Seg-05-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,2,12,Prefab_Object_Bush,0
13,Seg-05-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,1,16,Prefab_Collectible_Coin,0
14,Seg-05-VariantB,Prefab_Segment_Medium_02,20,Medium,Event,2,4,Prefab_Event_SleepyCat,0
14,Seg-05-VariantB,Prefab_Segment_Medium_02,20,Medium,Event,1,10,Prefab_Event_SleepyCat,0
14,Seg-05-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,3,4,Prefab_Collectible_Coin,0
14,Seg-05-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,3,12,Prefab_Object_Bush,0
14,Seg-05-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,2,16,Prefab_Collectible_Coin,0
15,Seg-05-VariantC,Prefab_Segment_Medium_02,20,Medium,Event,3,4,Prefab_Event_SleepyCat,0
15,Seg-05-VariantC,Prefab_Segment_Medium_02,20,Medium,Event,2,10,Prefab_Event_SleepyCat,0
15,Seg-05-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,1,4,Prefab_Collectible_Coin,0
15,Seg-05-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,1,12,Prefab_Object_Bush,0
15,Seg-05-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,3,16,Prefab_Collectible_Coin,0
16,Seg-06-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,4,Prefab_Obstacle_MovingObject,8
16,Seg-06-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,2,8,Prefab_Obstacle_MovingObject,8
16,Seg-06-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,3,12,Prefab_Obstacle_MovingObject,8
16,Seg-06-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,3,4,Prefab_Collectible_Coin,0
16,Seg-06-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,1,16,Prefab_Object_Bush,0
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,3,4,Prefab_Obstacle_MovingObject,8
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,2,8,Prefab_Obstacle_MovingObject,8
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,12,Prefab_Obstacle_MovingObject,8
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,1,4,Prefab_Collectible_Coin,0
17,Seg-06-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,3,16,Prefab_Object_Bush,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,4,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,3,8,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,2,12,Prefab_Obstacle_MovingObject,9
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,2,4,Prefab_Collectible_Coin,0
18,Seg-06-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,16,Prefab_Object_Bush,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,1,2,Prefab_Collectible_Coin,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,2,6,Prefab_Object_Bush,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,3,10,Prefab_Collectible_Coin,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,1,14,Prefab_Object_Bush,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,2,18,Prefab_Collectible_Coin,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,3,2,Prefab_Collectible_Coin,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,2,6,Prefab_Object_Bush,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,1,10,Prefab_Collectible_Coin,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,3,14,Prefab_Object_Bush,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,2,18,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,1,6,Prefab_Object_Bush,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,3,6,Prefab_Object_Bush,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,2,2,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,2,10,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,2,16,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,4,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,2,10,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,3,4,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,3,12,Prefab_Event_SleepyCat,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,3,4,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,2,10,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,4,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,12,Prefab_Event_SleepyCat,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,2,4,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,10,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,3,4,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,3,14,Prefab_Event_SleepyCat,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,4,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,3,8,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,2,14,Prefab_Event_SleepyCat,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,2,4,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,4,Prefab_Event_SleepyCat,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,3,8,Prefab_Event_SleepyCat,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,2,14,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,2,4,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,4,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,2,8,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,3,4,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,3,14,Prefab_Object_Bush,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,1,4,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,2,8,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Event,2,12,Prefab_Obstacle_MovingObject,6
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,1,16,Prefab_Object_Bush,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,3,4,Prefab_Collectible_Coin,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,2,8,Prefab_Collectible_Coin,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Event,1,12,Prefab_Obstacle_MovingObject,6
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,2,16,Prefab_Object_Bush,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,1,4,Prefab_Collectible_Coin,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,2,8,Prefab_Collectible_Coin,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Event,3,12,Prefab_Obstacle_MovingObject,6
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,1,16,Prefab_Object_Bush,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,2,20,Prefab_Object_Bush,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,1,30,Prefab_Collectible_Coin,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,3,40,Prefab_Object_Bush,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,2,50,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,1,15,Prefab_Object_Bush,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,3,15,Prefab_Object_Bush,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,2,5,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,2,30,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,2,50,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,5,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,2,15,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,3,25,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,35,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,2,45,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,3,55,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,3,5,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,1,15,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,1,25,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,3,35,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,3,45,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,1,55,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,3,5,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,2,15,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,1,25,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,2,35,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,3,45,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,1,55,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,5,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,3,15,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,3,25,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,35,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,45,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,3,55,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,2,5,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,15,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,3,25,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,2,35,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,45,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,3,55,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,1,5,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,3,15,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,2,25,Prefab_Object_Bush,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,1,35,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,3,45,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,2,55,Prefab_Object_Bush,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,5,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,3,15,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,25,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,3,35,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,45,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,3,55,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,2,5,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,2,15,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,2,25,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,2,35,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,2,45,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,2,55,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,2,5,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,15,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,3,25,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,2,35,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,45,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,3,55,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,1,5,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,3,15,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,2,25,Prefab_Object_Bush,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,3,35,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,1,45,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,2,55,Prefab_Object_Bush,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,5,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,2,15,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,3,25,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,35,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,2,45,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,3,55,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,3,5,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,15,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,2,25,Prefab_Object_Bush,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,3,35,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,45,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,2,55,Prefab_Object_Bush,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,1,10,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,2,20,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,3,30,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Event,2,40,Prefab_Obstacle_MovingObject,6
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,1,50,Prefab_Object_Bush,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,3,50,Prefab_Object_Bush,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,3,10,Prefab_Collectible_Coin,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,2,20,Prefab_Collectible_Coin,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,1,30,Prefab_Collectible_Coin,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Event,1,40,Prefab_Obstacle_MovingObject,6
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,2,50,Prefab_Object_Bush,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,3,50,Prefab_Object_Bush,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,1,10,Prefab_Collectible_Coin,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,2,20,Prefab_Collectible_Coin,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,3,30,Prefab_Collectible_Coin,0
